customer_id,booking_date,product_booked,Booking_Price,Discount
21059,04/03/2018,Economy,4000,380
21061,04/03/2018,Premium_Economy,5000,990
21063,05/03/2018,Business,8000,100
21064,05/03/2018,Premium_Economy,5000,900
21067,05/03/2018,Economy,4000,450
21075,05/03/2018,Premium_Economy,5000,500
21078,05/03/2018,Premium_Economy,5000,600
21079,05/03/2018,Business,8000,143
21085,05/03/2018,Economy,4000,400
21090,05/03/2018,Business,8000,610
21093,05/03/2018,Business,8000,141
21095,05/03/2018,Economy,4000,110
21096,05/03/2018,Business,8000,103
21097,05/03/2018,Premium_Economy,5000,540
21099,05/03/2018,Business,8000,550
21106,06/03/2018,Business,8000,960
21108,06/03/2018,Business,8000,170
21110,06/03/2018,Premium_Economy,5000,300
21111,06/03/2018,Economy,4000,660
21114,06/03/2018,Economy,4000,730
21118,06/03/2018,Economy,4000,250
21120,06/03/2018,Premium_Economy,5000,110
21123,06/03/2018,Economy,4000,510
21124,06/03/2018,Business,8000,116
21130,06/03/2018,Business,8000,760
21132,06/03/2018,Economy,4000,420
21133,06/03/2018,Business,8000,123
21136,06/03/2018,Premium_Economy,5000,680
21149,07/03/2018,Business,8000,110
21150,07/03/2018,Business,8000,112
21152,07/03/2018,Economy,4000,170
21155,07/03/2018,Premium_Economy,5000,710
21157,07/03/2018,Premium_Economy,5000,280
21158,07/03/2018,Business,8000,104
21163,07/03/2018,Business,8000,121
21164,07/03/2018,Premium_Economy,5000,650
21165,07/03/2018,Business,8000,129
21168,07/03/2018,Premium_Economy,5000,670
21170,07/03/2018,Business,8000,230
21171,07/03/2018,Economy,4000,360
21172,07/03/2018,Business,8000,900
21173,07/03/2018,Business,8000,117
21175,07/03/2018,Premium_Economy,5000,330
21176,07/03/2018,Economy,4000,140
21177,07/03/2018,Premium_Economy,5000,800
21184,07/03/2018,Business,8000,108
21185,07/03/2018,Economy,4000,670
21188,07/03/2018,Business,8000,117
21189,07/03/2018,Business,8000,700
21191,07/03/2018,Business,8000,640
21193,07/03/2018,Business,8000,128
21195,07/03/2018,Economy,4000,110
21205,08/03/2018,Economy,4000,270
21211,08/03/2018,Economy,4000,390
21214,08/03/2018,Economy,4000,340
21215,08/03/2018,Business,8000,130
21216,08/03/2018,Economy,4000,370
21217,08/03/2018,Economy,4000,430
21219,08/03/2018,Premium_Economy,5000,570
21225,08/03/2018,Premium_Economy,5000,840
21226,08/03/2018,Premium_Economy,5000,600
21227,08/03/2018,Business,8000,137
21229,08/03/2018,Business,8000,880
21232,08/03/2018,Business,8000,160
21235,09/03/2018,Business,8000,210
21236,09/03/2018,Premium_Economy,5000,720
21238,10/03/2018,Business,8000,290
21239,10/03/2018,Business,8000,137
21241,10/03/2018,Business,8000,135
21243,10/03/2018,Premium_Economy,5000,830
21248,10/03/2018,Business,8000,111
21252,10/03/2018,Economy,4000,250
21253,10/03/2018,Premium_Economy,5000,350
21254,10/03/2018,Economy,4000,320
21255,10/03/2018,Business,8000,590
21257,10/03/2018,Premium_Economy,5000,690
21260,10/03/2018,Business,8000,370
21261,10/03/2018,Business,8000,131
21263,10/03/2018,Business,8000,670
21270,10/03/2018,Business,8000,370
21272,10/03/2018,Business,8000,810
21273,10/03/2018,Economy,4000,500
21274,10/03/2018,Economy,4000,170
21281,10/03/2018,Business,8000,880
21282,10/03/2018,Economy,4000,680
21288,10/03/2018,Business,8000,790
21289,10/03/2018,Premium_Economy,5000,610
21294,10/03/2018,Economy,4000,900
21295,10/03/2018,Business,8000,390
21297,10/03/2018,Premium_Economy,5000,260
21299,10/03/2018,Business,8000,340
21300,10/03/2018,Economy,4000,760
21313,11/03/2018,Economy,4000,100
21314,11/03/2018,Business,8000,109
21318,11/03/2018,Premium_Economy,5000,310
21324,11/03/2018,Premium_Economy,5000,740
21325,11/03/2018,Business,8000,490
21326,11/03/2018,Economy,4000,580
21327,11/03/2018,Economy,4000,640
21328,11/03/2018,Premium_Economy,5000,970
21333,11/03/2018,Business,8000,690
21336,12/03/2018,Premium_Economy,5000,800
21339,12/03/2018,Business,8000,100
21347,12/03/2018,Business,8000,800
21354,12/03/2018,Premium_Economy,5000,600
21357,12/03/2018,Premium_Economy,5000,630
21358,12/03/2018,Business,8000,330
21359,12/03/2018,Business,8000,830
21360,12/03/2018,Premium_Economy,5000,500
21365,12/03/2018,Economy,4000,730
21370,12/03/2018,Business,8000,123
21372,13/03/2018,Premium_Economy,5000,960
21373,13/03/2018,Premium_Economy,5000,170
21379,13/03/2018,Economy,4000,100
21380,13/03/2018,Economy,4000,730
21385,13/03/2018,Economy,4000,690
21387,13/03/2018,Business,8000,530
21390,13/03/2018,Economy,4000,530
21391,13/03/2018,Economy,4000,110
21392,13/03/2018,Premium_Economy,5000,280
21394,13/03/2018,Business,8000,111
21396,13/03/2018,Economy,4000,200
21400,13/03/2018,Business,8000,760
21403,13/03/2018,Economy,4000,590
21404,13/03/2018,Premium_Economy,5000,400
21405,13/03/2018,Business,8000,380
21407,14/03/2018,Business,8000,130
21417,14/03/2018,Premium_Economy,5000,690
21420,14/03/2018,Economy,4000,120
21421,14/03/2018,Business,8000,170
21423,14/03/2018,Business,8000,830
21428,14/03/2018,Economy,4000,100
21438,14/03/2018,Premium_Economy,5000,580
21447,15/03/2018,Premium_Economy,5000,310
21456,15/03/2018,Business,8000,970
21459,15/03/2018,Economy,4000,400
21460,15/03/2018,Business,8000,158
21469,15/03/2018,Economy,4000,380
21470,15/03/2018,Business,8000,760
21472,15/03/2018,Economy,4000,300
21473,15/03/2018,Economy,4000,400
21476,15/03/2018,Premium_Economy,5000,400
21480,16/03/2018,Economy,4000,460
21482,16/03/2018,Premium_Economy,5000,900
21487,17/03/2018,Economy,4000,620
21495,17/03/2018,Business,8000,430
21500,17/03/2018,Business,8000,820
21505,17/03/2018,Business,8000,700
21512,17/03/2018,Premium_Economy,5000,990
21514,17/03/2018,Premium_Economy,5000,540
21519,17/03/2018,Business,8000,105
21520,17/03/2018,Premium_Economy,5000,690
21521,17/03/2018,Business,8000,740
21525,17/03/2018,Premium_Economy,5000,330
21526,17/03/2018,Economy,4000,180
21528,17/03/2018,Premium_Economy,5000,570
21543,18/03/2018,Business,8000,680
21546,18/03/2018,Business,8000,990
21548,18/03/2018,Premium_Economy,5000,590
21550,18/03/2018,Economy,4000,780
21552,18/03/2018,Business,8000,750
21557,18/03/2018,Economy,4000,560
21559,18/03/2018,Business,8000,154
21563,18/03/2018,Business,8000,310
21571,19/03/2018,Premium_Economy,5000,310
21576,19/03/2018,Business,8000,800
21579,19/03/2018,Economy,4000,100
21585,19/03/2018,Premium_Economy,5000,900
21587,19/03/2018,Business,8000,158
21591,19/03/2018,Economy,4000,190
21592,19/03/2018,Business,8000,113
21593,20/03/2018,Premium_Economy,5000,640
21597,20/03/2018,Premium_Economy,5000,790
21598,20/03/2018,Business,8000,340
21601,20/03/2018,Premium_Economy,5000,700
21606,20/03/2018,Business,8000,115
21609,20/03/2018,Business,8000,102
21618,20/03/2018,Business,8000,640
21628,20/03/2018,Economy,4000,310
21629,21/03/2018,Economy,4000,550
21630,21/03/2018,Premium_Economy,5000,520
21633,21/03/2018,Premium_Economy,5000,400
21635,21/03/2018,Premium_Economy,5000,290
21638,21/03/2018,Business,8000,106
21653,22/03/2018,Economy,4000,540
21654,22/03/2018,Economy,4000,700
21656,22/03/2018,Business,8000,113
21664,22/03/2018,Economy,4000,620
21667,22/03/2018,Business,8000,770
21668,22/03/2018,Premium_Economy,5000,410
21669,22/03/2018,Economy,4000,800
21670,22/03/2018,Economy,4000,120
21672,22/03/2018,Premium_Economy,5000,340
21674,22/03/2018,Economy,4000,370
21675,22/03/2018,Premium_Economy,5000,710
21687,24/03/2018,Business,8000,130
21696,24/03/2018,Business,8000,108
21699,24/03/2018,Economy,4000,790
21700,24/03/2018,Premium_Economy,5000,400
21704,24/03/2018,Premium_Economy,5000,500
21708,24/03/2018,Economy,4000,200
21710,24/03/2018,Premium_Economy,5000,700
21713,24/03/2018,Business,8000,210
21714,24/03/2018,Business,8000,890
21716,25/03/2018,Premium_Economy,5000,770
21717,25/03/2018,Premium_Economy,5000,970
21718,25/03/2018,Business,8000,147
21720,25/03/2018,Premium_Economy,5000,700
21722,25/03/2018,Business,8000,760
21724,25/03/2018,Premium_Economy,5000,290
21727,25/03/2018,Premium_Economy,5000,980
21728,25/03/2018,Business,8000,136
21729,25/03/2018,Business,8000,149
21733,25/03/2018,Business,8000,113
21734,25/03/2018,Business,8000,700
21735,25/03/2018,Economy,4000,560
21740,25/03/2018,Premium_Economy,5000,830
21743,26/03/2018,Business,8000,200
21744,26/03/2018,Economy,4000,300
21750,26/03/2018,Premium_Economy,5000,420
21754,26/03/2018,Business,8000,100
21755,26/03/2018,Premium_Economy,5000,700
21759,26/03/2018,Business,8000,127
21764,26/03/2018,Economy,4000,190
21765,26/03/2018,Economy,4000,330
21766,26/03/2018,Economy,4000,100
21767,26/03/2018,Premium_Economy,5000,380
21772,27/03/2018,Business,8000,151
21774,27/03/2018,Economy,4000,490
21777,27/03/2018,Business,8000,158
21778,27/03/2018,Premium_Economy,5000,830
21788,27/03/2018,Business,8000,900
21793,27/03/2018,Premium_Economy,5000,190
21794,27/03/2018,Premium_Economy,5000,400
21799,28/03/2018,Business,8000,158
21803,28/03/2018,Business,8000,105
21805,28/03/2018,Premium_Economy,5000,140
21810,28/03/2018,Premium_Economy,5000,400
21811,28/03/2018,Premium_Economy,5000,900
21813,28/03/2018,Economy,4000,440
21814,28/03/2018,Premium_Economy,5000,990
21816,28/03/2018,Economy,4000,620
21817,28/03/2018,Business,8000,640
21819,28/03/2018,Business,8000,200
21820,28/03/2018,Business,8000,300
21822,29/03/2018,Business,8000,290
21823,29/03/2018,Economy,4000,650
21827,29/03/2018,Premium_Economy,5000,260
21828,29/03/2018,Business,8000,120
21830,29/03/2018,Premium_Economy,5000,680
21831,29/03/2018,Business,8000,260
21833,29/03/2018,Premium_Economy,5000,350
21840,29/03/2018,Economy,4000,640
21841,29/03/2018,Premium_Economy,5000,620
21842,29/03/2018,Business,8000,920
21843,29/03/2018,Premium_Economy,5000,200
21844,29/03/2018,Economy,4000,370
21847,30/03/2018,Business,8000,128
21852,31/03/2018,Business,8000,140
21854,31/03/2018,Business,8000,250
21857,31/03/2018,Premium_Economy,5000,450
21864,31/03/2018,Premium_Economy,5000,530
21872,31/03/2018,Economy,4000,370
21873,31/03/2018,Business,8000,930
21875,31/03/2018,Business,8000,880
21878,31/03/2018,Economy,4000,180
21880,31/03/2018,Business,8000,620
21886,31/03/2018,Premium_Economy,5000,880
21889,31/03/2018,Business,8000,120
21893,01/04/2018,Business,8000,260
21906,01/04/2018,Premium_Economy,5000,530
21908,01/04/2018,Business,8000,710
21920,02/04/2018,Premium_Economy,5000,300
21922,02/04/2018,Premium_Economy,5000,510
21923,02/04/2018,Premium_Economy,5000,730
21924,02/04/2018,Economy,4000,280
21929,02/04/2018,Premium_Economy,5000,540
21935,02/04/2018,Economy,4000,340
21937,02/04/2018,Premium_Economy,5000,900
21938,02/04/2018,Economy,4000,290
21941,03/04/2018,Business,8000,930
21944,03/04/2018,Economy,4000,520
21948,03/04/2018,Economy,4000,700
21950,03/04/2018,Business,8000,700
21952,03/04/2018,Economy,4000,210
21954,03/04/2018,Economy,4000,500
21957,03/04/2018,Business,8000,540
21959,03/04/2018,Economy,4000,650
21962,03/04/2018,Premium_Economy,5000,420
21973,03/04/2018,Business,8000,146
21979,03/04/2018,Premium_Economy,5000,540
21985,04/04/2018,Premium_Economy,5000,140
21989,04/04/2018,Premium_Economy,5000,520
21991,04/04/2018,Premium_Economy,5000,960
21992,04/04/2018,Business,8000,880
22009,05/04/2018,Business,8000,156
22010,05/04/2018,Premium_Economy,5000,500
22032,05/04/2018,Business,8000,133
22038,07/04/2018,Business,8000,440
22039,07/04/2018,Business,8000,151
22041,07/04/2018,Economy,4000,360
22043,07/04/2018,Premium_Economy,5000,630
22049,07/04/2018,Business,8000,108
22055,07/04/2018,Economy,4000,200
22059,07/04/2018,Premium_Economy,5000,400
22063,07/04/2018,Business,8000,147
22065,07/04/2018,Business,8000,120
22070,07/04/2018,Business,8000,960
22071,07/04/2018,Business,8000,360
22078,07/04/2018,Business,8000,110
22079,07/04/2018,Business,8000,760
22082,07/04/2018,Premium_Economy,5000,300
22083,07/04/2018,Business,8000,310
22084,07/04/2018,Business,8000,146
22085,07/04/2018,Business,8000,112
22087,07/04/2018,Business,8000,102
22089,07/04/2018,Business,8000,520
22092,07/04/2018,Premium_Economy,5000,980
22094,07/04/2018,Premium_Economy,5000,880
22096,07/04/2018,Business,8000,600
22101,07/04/2018,Premium_Economy,5000,650
22102,07/04/2018,Business,8000,560
22103,07/04/2018,Business,8000,860
22107,07/04/2018,Premium_Economy,5000,260
22109,07/04/2018,Economy,4000,520
22110,07/04/2018,Business,8000,100
22111,08/04/2018,Premium_Economy,5000,930
22112,08/04/2018,Business,8000,152
22113,08/04/2018,Business,8000,800
22114,08/04/2018,Business,8000,790
22115,08/04/2018,Business,8000,150
22118,08/04/2018,Business,8000,200
22119,08/04/2018,Business,8000,116
22120,08/04/2018,Business,8000,142
22122,08/04/2018,Business,8000,350
22123,08/04/2018,Business,8000,114
22132,08/04/2018,Business,8000,200
22133,08/04/2018,Economy,4000,100
22135,08/04/2018,Business,8000,119
22136,08/04/2018,Economy,4000,600
22137,08/04/2018,Business,8000,340
22142,08/04/2018,Business,8000,900
22145,08/04/2018,Business,8000,710
22148,08/04/2018,Premium_Economy,5000,700
22149,08/04/2018,Business,8000,153
22150,08/04/2018,Business,8000,156
22153,09/04/2018,Premium_Economy,5000,410
22161,09/04/2018,Business,8000,125
22163,09/04/2018,Premium_Economy,5000,460
22168,09/04/2018,Business,8000,136
22170,09/04/2018,Business,8000,710
22171,09/04/2018,Business,8000,990
22177,09/04/2018,Economy,4000,500
22178,09/04/2018,Business,8000,116
22179,09/04/2018,Premium_Economy,5000,920
22188,10/04/2018,Business,8000,900
22211,10/04/2018,Economy,4000,530
22226,11/04/2018,Premium_Economy,5000,840
22231,11/04/2018,Business,8000,500
22246,11/04/2018,Economy,4000,120
22255,11/04/2018,Premium_Economy,5000,410
22257,12/04/2018,Business,8000,158
22260,12/04/2018,Economy,4000,680
22265,12/04/2018,Economy,4000,700
22270,12/04/2018,Premium_Economy,5000,700
22278,12/04/2018,Business,8000,128
22287,13/04/2018,Premium_Economy,5000,130
22289,14/04/2018,Business,8000,670
22290,14/04/2018,Business,8000,210
22293,14/04/2018,Business,8000,350
22297,14/04/2018,Business,8000,730
22298,14/04/2018,Premium_Economy,5000,940
22312,14/04/2018,Premium_Economy,5000,840
22315,14/04/2018,Economy,4000,660
22321,14/04/2018,Premium_Economy,5000,360
22324,14/04/2018,Economy,4000,300
22329,14/04/2018,Economy,4000,300
22338,15/04/2018,Premium_Economy,5000,800
22341,15/04/2018,Business,8000,540
22344,15/04/2018,Business,8000,670
22347,15/04/2018,Business,8000,520
22356,15/04/2018,Business,8000,145
22358,15/04/2018,Premium_Economy,5000,570
22359,15/04/2018,Premium_Economy,5000,900
22361,15/04/2018,Economy,4000,450
22365,16/04/2018,Business,8000,154
22366,16/04/2018,Economy,4000,520
22367,16/04/2018,Business,8000,170
22368,16/04/2018,Business,8000,120
22371,16/04/2018,Business,8000,840
22374,16/04/2018,Premium_Economy,5000,340
22379,16/04/2018,Business,8000,280
22380,16/04/2018,Business,8000,890
22386,16/04/2018,Economy,4000,330
22390,16/04/2018,Business,8000,440
22393,16/04/2018,Business,8000,108
22394,16/04/2018,Business,8000,930
22395,16/04/2018,Business,8000,126
22397,17/04/2018,Business,8000,910
22398,17/04/2018,Business,8000,159
22403,17/04/2018,Business,8000,200
22411,17/04/2018,Business,8000,143
22412,17/04/2018,Premium_Economy,5000,950
22413,17/04/2018,Business,8000,220
22420,17/04/2018,Premium_Economy,5000,430
22427,17/04/2018,Business,8000,113
22430,17/04/2018,Economy,4000,750
22432,18/04/2018,Premium_Economy,5000,750
22436,18/04/2018,Economy,4000,590
22437,18/04/2018,Business,8000,133
22439,18/04/2018,Business,8000,380
22448,18/04/2018,Business,8000,101
22452,18/04/2018,Business,8000,880
22453,18/04/2018,Business,8000,900
22454,18/04/2018,Business,8000,340
22457,18/04/2018,Business,8000,123
22458,18/04/2018,Premium_Economy,5000,430
22461,19/04/2018,Premium_Economy,5000,470
22466,19/04/2018,Business,8000,780
22490,19/04/2018,Premium_Economy,5000,170
22492,19/04/2018,Business,8000,122
22493,20/04/2018,Premium_Economy,5000,800
22498,21/04/2018,Premium_Economy,5000,670
22501,21/04/2018,Premium_Economy,5000,100
22503,21/04/2018,Premium_Economy,5000,820
22504,21/04/2018,Economy,4000,600
22505,21/04/2018,Premium_Economy,5000,490
22507,21/04/2018,Business,8000,590
22510,21/04/2018,Economy,4000,570
22512,21/04/2018,Premium_Economy,5000,570
22514,21/04/2018,Premium_Economy,5000,190
22524,21/04/2018,Economy,4000,630
22527,21/04/2018,Business,8000,900
22529,21/04/2018,Business,8000,290
22542,21/04/2018,Business,8000,139
22547,21/04/2018,Business,8000,160
22553,21/04/2018,Business,8000,780
22562,21/04/2018,Economy,4000,280
22563,21/04/2018,Economy,4000,400
22564,21/04/2018,Premium_Economy,5000,100
22572,22/04/2018,Business,8000,960
22575,22/04/2018,Premium_Economy,5000,370
22581,22/04/2018,Premium_Economy,5000,380
22583,22/04/2018,Business,8000,155
22585,22/04/2018,Premium_Economy,5000,300
22587,22/04/2018,Economy,4000,330
22595,22/04/2018,Premium_Economy,5000,230
22596,22/04/2018,Business,8000,142
22597,22/04/2018,Business,8000,240
22598,22/04/2018,Premium_Economy,5000,850
22601,22/04/2018,Premium_Economy,5000,300
22602,22/04/2018,Economy,4000,350
22606,22/04/2018,Premium_Economy,5000,410
22610,22/04/2018,Business,8000,101
22611,22/04/2018,Business,8000,123
22613,22/04/2018,Economy,4000,540
22614,22/04/2018,Premium_Economy,5000,500
22617,23/04/2018,Business,8000,106
22621,23/04/2018,Premium_Economy,5000,660
22628,23/04/2018,Business,8000,630
22630,23/04/2018,Business,8000,200
22632,23/04/2018,Economy,4000,700
22633,23/04/2018,Business,8000,740
22635,23/04/2018,Premium_Economy,5000,180
22636,23/04/2018,Business,8000,520
22642,23/04/2018,Economy,4000,800
22643,23/04/2018,Premium_Economy,5000,730
22644,23/04/2018,Business,8000,127
22646,23/04/2018,Economy,4000,440
22651,23/04/2018,Premium_Economy,5000,500
22652,23/04/2018,Economy,4000,630
22653,23/04/2018,Business,8000,152
22655,23/04/2018,Premium_Economy,5000,340
22660,23/04/2018,Economy,4000,600
22663,23/04/2018,Premium_Economy,5000,940
22665,24/04/2018,Premium_Economy,5000,600
22669,24/04/2018,Business,8000,610
22678,24/04/2018,Business,8000,960
22679,24/04/2018,Economy,4000,700
22680,24/04/2018,Economy,4000,480
22683,24/04/2018,Business,8000,154
22685,24/04/2018,Premium_Economy,5000,170
22693,24/04/2018,Premium_Economy,5000,800
22694,24/04/2018,Business,8000,138
22698,24/04/2018,Business,8000,590
22700,24/04/2018,Economy,4000,270
22702,24/04/2018,Premium_Economy,5000,500
22704,24/04/2018,Economy,4000,390
22705,24/04/2018,Business,8000,200
22707,24/04/2018,Premium_Economy,5000,180
22711,25/04/2018,Business,8000,111
22714,25/04/2018,Business,8000,940
22715,25/04/2018,Premium_Economy,5000,220
22724,25/04/2018,Economy,4000,400
22733,25/04/2018,Business,8000,136
22736,25/04/2018,Premium_Economy,5000,210
22738,25/04/2018,Business,8000,128
22739,25/04/2018,Business,8000,880
22745,25/04/2018,Business,8000,136
22759,26/04/2018,Business,8000,100
22760,26/04/2018,Premium_Economy,5000,390
22761,26/04/2018,Premium_Economy,5000,240
22762,26/04/2018,Business,8000,920
22767,26/04/2018,Economy,4000,700
22768,26/04/2018,Business,8000,190
22769,26/04/2018,Premium_Economy,5000,830
22783,26/04/2018,Premium_Economy,5000,900
22787,26/04/2018,Business,8000,400
22792,26/04/2018,Premium_Economy,5000,790
22793,26/04/2018,Premium_Economy,5000,940
22794,27/04/2018,Premium_Economy,5000,240
22798,28/04/2018,Economy,4000,430
22806,28/04/2018,Economy,4000,440
22807,28/04/2018,Premium_Economy,5000,670
22811,28/04/2018,Premium_Economy,5000,800
22812,28/04/2018,Business,8000,154
22813,28/04/2018,Business,8000,740
22814,28/04/2018,Business,8000,280
22821,28/04/2018,Economy,4000,220
22824,28/04/2018,Premium_Economy,5000,950
22825,28/04/2018,Premium_Economy,5000,640
22827,28/04/2018,Premium_Economy,5000,910
22828,28/04/2018,Business,8000,122
22830,28/04/2018,Business,8000,115
22832,28/04/2018,Economy,4000,360
22834,28/04/2018,Business,8000,123
22837,28/04/2018,Premium_Economy,5000,250
22842,28/04/2018,Premium_Economy,5000,830
22853,28/04/2018,Economy,4000,580
22858,29/04/2018,Business,8000,149
22860,29/04/2018,Business,8000,136
22864,29/04/2018,Premium_Economy,5000,880
22868,29/04/2018,Business,8000,117
22871,29/04/2018,Business,8000,310
22874,29/04/2018,Economy,4000,500
22878,29/04/2018,Business,8000,110
22879,29/04/2018,Premium_Economy,5000,950
22881,29/04/2018,Business,8000,158
22882,29/04/2018,Economy,4000,700
22884,29/04/2018,Business,8000,141
22894,29/04/2018,Business,8000,750
22896,29/04/2018,Business,8000,122
22897,29/04/2018,Premium_Economy,5000,860
22898,29/04/2018,Business,8000,540
22899,29/04/2018,Business,8000,130
22900,29/04/2018,Business,8000,152
22905,30/04/2018,Business,8000,490
22907,30/04/2018,Premium_Economy,5000,600
22912,30/04/2018,Business,8000,200
22915,30/04/2018,Premium_Economy,5000,970
22916,30/04/2018,Economy,4000,320
22923,30/04/2018,Business,8000,150
22924,30/04/2018,Business,8000,122
22929,30/04/2018,Economy,4000,220
22931,30/04/2018,Business,8000,135
22934,30/04/2018,Premium_Economy,5000,330
22936,30/04/2018,Business,8000,440
22938,01/05/2018,Business,8000,870
22945,01/05/2018,Business,8000,470
22948,01/05/2018,Economy,4000,700
22949,01/05/2018,Business,8000,120
22952,01/05/2018,Premium_Economy,5000,500
22954,01/05/2018,Business,8000,149
22963,01/05/2018,Economy,4000,210
22964,01/05/2018,Economy,4000,460
22965,01/05/2018,Economy,4000,790
22967,01/05/2018,Economy,4000,600
22968,01/05/2018,Business,8000,700
22970,01/05/2018,Premium_Economy,5000,0
22971,01/05/2018,Business,8000,200
22978,01/05/2018,Premium_Economy,5000,850
22982,02/05/2018,Premium_Economy,5000,140
22983,02/05/2018,Economy,4000,290
22985,02/05/2018,Economy,4000,740
22987,02/05/2018,Business,8000,440
22992,02/05/2018,Business,8000,720
22995,02/05/2018,Business,8000,130
22997,02/05/2018,Business,8000,350
23000,02/05/2018,Premium_Economy,5000,510
23005,02/05/2018,Economy,4000,540
23010,02/05/2018,Business,8000,121
23012,02/05/2018,Economy,4000,250
23016,02/05/2018,Premium_Economy,5000,260
23017,02/05/2018,Business,8000,700
23018,02/05/2018,Business,8000,890
23025,02/05/2018,Business,8000,180
23031,02/05/2018,Business,8000,690
23033,03/05/2018,Business,8000,700
23038,03/05/2018,Premium_Economy,5000,600
23041,03/05/2018,Premium_Economy,5000,100
23044,03/05/2018,Economy,4000,720
23045,03/05/2018,Premium_Economy,5000,630
23052,03/05/2018,Business,8000,620
23053,03/05/2018,Business,8000,146
23056,03/05/2018,Business,8000,130
23059,03/05/2018,Business,8000,580
23060,03/05/2018,Premium_Economy,5000,590
23066,03/05/2018,Premium_Economy,5000,250
23068,03/05/2018,Business,8000,125
23069,03/05/2018,Premium_Economy,5000,420
23072,03/05/2018,Premium_Economy,5000,780
23076,03/05/2018,Business,8000,400
23086,05/05/2018,Business,8000,107
23092,05/05/2018,Premium_Economy,5000,130
23093,05/05/2018,Premium_Economy,5000,550
23095,05/05/2018,Economy,4000,300
23096,05/05/2018,Business,8000,980
23100,05/05/2018,Business,8000,121
23104,05/05/2018,Business,8000,154
23106,05/05/2018,Economy,4000,390
23107,05/05/2018,Premium_Economy,5000,100
23117,05/05/2018,Premium_Economy,5000,400
23118,05/05/2018,Premium_Economy,5000,650
23124,05/05/2018,Business,8000,150
23130,05/05/2018,Premium_Economy,5000,130
23134,05/05/2018,Business,8000,160
23136,05/05/2018,Economy,4000,300
23138,05/05/2018,Business,8000,119
23141,05/05/2018,Economy,4000,350
23147,05/05/2018,Premium_Economy,5000,860
23149,05/05/2018,Business,8000,290
23153,05/05/2018,Premium_Economy,5000,440
23155,05/05/2018,Business,8000,640
23162,05/05/2018,Economy,4000,900
23163,06/05/2018,Economy,4000,130
23164,06/05/2018,Premium_Economy,5000,920
23165,06/05/2018,Business,8000,670
23171,06/05/2018,Premium_Economy,5000,980
23173,06/05/2018,Economy,4000,270
23175,06/05/2018,Premium_Economy,5000,690
23176,06/05/2018,Economy,4000,210
23177,06/05/2018,Business,8000,550
23178,06/05/2018,Premium_Economy,5000,870
23180,06/05/2018,Economy,4000,240
23186,06/05/2018,Economy,4000,620
23187,06/05/2018,Premium_Economy,5000,820
23194,06/05/2018,Business,8000,310
23198,06/05/2018,Economy,4000,100
23199,06/05/2018,Business,8000,800
23208,07/05/2018,Economy,4000,280
23213,07/05/2018,Premium_Economy,5000,630
23214,07/05/2018,Economy,4000,220
23217,07/05/2018,Premium_Economy,5000,540
23220,07/05/2018,Business,8000,142
23222,07/05/2018,Business,8000,620
23227,07/05/2018,Business,8000,410
23229,07/05/2018,Business,8000,142
23230,07/05/2018,Economy,4000,120
23235,07/05/2018,Economy,4000,570
23237,07/05/2018,Business,8000,790
23238,07/05/2018,Economy,4000,540
23241,07/05/2018,Business,8000,360
23242,07/05/2018,Economy,4000,640
23244,07/05/2018,Business,8000,210
23245,07/05/2018,Business,8000,990
23246,07/05/2018,Premium_Economy,5000,300
23253,07/05/2018,Business,8000,700
23255,07/05/2018,Business,8000,118
23258,07/05/2018,Business,8000,700
23261,08/05/2018,Premium_Economy,5000,450
23269,08/05/2018,Economy,4000,690
23275,08/05/2018,Economy,4000,580
23276,08/05/2018,Premium_Economy,5000,560
23280,08/05/2018,Business,8000,159
23281,08/05/2018,Business,8000,480
23283,08/05/2018,Business,8000,540
23284,08/05/2018,Premium_Economy,5000,380
23286,08/05/2018,Economy,4000,170
23290,08/05/2018,Business,8000,138
23298,08/05/2018,Business,8000,480
23299,08/05/2018,Economy,4000,550
23302,08/05/2018,Economy,4000,780
23304,08/05/2018,Premium_Economy,5000,900
23306,08/05/2018,Economy,4000,450
23312,09/05/2018,Premium_Economy,5000,380
23318,09/05/2018,Premium_Economy,5000,300
23320,09/05/2018,Economy,4000,700
23321,09/05/2018,Business,8000,148
23324,09/05/2018,Business,8000,140
23329,09/05/2018,Business,8000,520
23331,09/05/2018,Business,8000,490
23332,09/05/2018,Economy,4000,580
23334,09/05/2018,Business,8000,660
23336,09/05/2018,Business,8000,610
23337,09/05/2018,Business,8000,104
23342,09/05/2018,Premium_Economy,5000,460
23344,09/05/2018,Business,8000,170
23347,09/05/2018,Premium_Economy,5000,510
23348,09/05/2018,Premium_Economy,5000,450
23351,09/05/2018,Premium_Economy,5000,310
23355,09/05/2018,Premium_Economy,5000,470
23356,09/05/2018,Premium_Economy,5000,760
23359,10/05/2018,Business,8000,880
23368,10/05/2018,Premium_Economy,5000,280
23370,10/05/2018,Premium_Economy,5000,820
23371,10/05/2018,Premium_Economy,5000,610
23372,10/05/2018,Premium_Economy,5000,330
23374,10/05/2018,Premium_Economy,5000,770
23376,10/05/2018,Premium_Economy,5000,960
23382,10/05/2018,Premium_Economy,5000,430
23385,10/05/2018,Economy,4000,800
23392,10/05/2018,Business,8000,106
23400,10/05/2018,Business,8000,145
23406,10/05/2018,Business,8000,250
23409,10/05/2018,Business,8000,520
