customer_id,lead_date,product_searched,gender,nationality,province,dob,booking_date,product_booked,Booking_Price,Discount,HasUpgraded,Converted,FinalPrice
17611,26/11/2017,Economy,Male,Not Known,Sharjah,26/06/1980,,,,,Converted,False,
17612,26/11/2017,Business,Male,Jordan,Ajman,30/04/1982,,,,,Converted,False,
17613,26/11/2017,Economy,Male,Pakistan,Dubai,05/10/1982,,,,,Converted,False,
17614,26/11/2017,Business,Male,India,Dubai,02/04/1974,,,,,Converted,False,
17615,26/11/2017,Business,Male,U.A.E.,Abu Dhabi,21/11/1962,26/11/2017,Business,8000.0,300.0,Converted,False,7700.0
17616,26/11/2017,Business,Male,Germany,Abu Dhabi,07/09/1974,26/11/2017,Business,8000.0,300.0,Converted,False,7700.0
17617,26/11/2017,Economy,Female,U.A.E.,Abu Dhabi,24/07/1983,26/11/2017,Economy,4000.0,370.0,Converted,False,3630.0
17618,26/11/2017,Business,Male,United Kingdom,Abu Dhabi,27/08/1973,,,,,Converted,False,
17619,26/11/2017,Business,Male,Palestinian,Abu Dhabi,12/01/1977,,,,,Converted,False,
17620,26/11/2017,Business,Male,Jordan,Dubai,09/01/1954,,,,,Converted,False,
17621,26/11/2017,Premium_Economy,Male,Jordan,Dubai,,,,,,Converted,False,
17622,26/11/2017,Economy,Female,Egypt,Abu Dhabi,23/07/1938,,,,,Converted,False,
17623,26/11/2017,Business,Male,India,Dubai,04/08/1967,26/11/2017,Business,8000.0,510.0,Converted,False,7490.0
17624,26/11/2017,Business,Male,U.A.E.,Dubai,29/01/1976,,,,,Converted,False,
17625,26/11/2017,Business,Male,Iran,Dubai,04/02/1978,26/11/2017,Business,8000.0,110.0,Converted,False,7890.0
17626,26/11/2017,Economy,Male,Egypt,Dubai,08/09/1984,,,,,Converted,False,
17627,26/11/2017,Economy,Male,Jordan,Abu Dhabi,10/07/1991,,,,,Converted,False,
17628,26/11/2017,Business,Male,U.A.E.,Dubai,08/08/1983,,,,,Converted,False,
17629,26/11/2017,Business,Male,Pakistan,Dubai,12/05/1971,,,,,Converted,False,
17630,27/11/2017,Business,Male,India,Dubai,09/07/1984,,,,,Converted,False,
17631,27/11/2017,Economy,Male,Lebanon,Abu Dhabi,25/01/1984,,,,,Converted,False,
17632,27/11/2017,Premium_Economy,Female,India,Dubai,12/02/1970,27/11/2017,Premium_Economy,5000.0,180.0,Converted,False,4820.0
17633,27/11/2017,Premium_Economy,Male,India,,01/01/1967,,,,,Converted,False,
17634,27/11/2017,Premium_Economy,Male,Greece,Dubai,04/03/1987,27/11/2017,Premium_Economy,5000.0,100.0,Converted,False,4900.0
17635,27/11/2017,Business,Male,U.A.E.,Dubai,15/01/1963,,,,,Converted,False,
17636,27/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,22/05/1978,,,,,Converted,False,
17637,27/11/2017,Premium_Economy,Male,India,Dubai,06/03/1982,,,,,Converted,False,
17638,27/11/2017,Economy,Male,India,Ras Al Khaimah,19/12/1989,,,,,Converted,False,
17639,27/11/2017,Economy,Female,U.A.E.,Al-Ain,20/08/1983,27/11/2017,Economy,4000.0,270.0,Converted,False,3730.0
17640,27/11/2017,Premium_Economy,Male,Not Known,Fujairah,,,,,,Converted,False,
17641,27/11/2017,Business,Male,India,Dubai,03/07/1981,,,,,Converted,False,
17642,27/11/2017,Economy,Male,India,Dubai,,,,,,Converted,False,
17643,27/11/2017,Business,Female,U.A.E.,Abu Dhabi,25/04/1983,27/11/2017,Business,8000.0,640.0,Converted,False,7360.0
17644,27/11/2017,Business,Male,U.A.E.,Fujairah,02/01/1984,27/11/2017,Business,8000.0,640.0,Converted,False,7360.0
17645,27/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,30/10/1989,,,,,Converted,False,
17646,27/11/2017,Business,Male,India,Dubai,10/03/1960,,,,,Converted,False,
17647,27/11/2017,Premium_Economy,Female,Morocco,Al-Ain,01/09/1969,,,,,Converted,False,
17648,27/11/2017,Business,Male,Angola,Dubai,17/02/1988,,,,,Converted,False,
17649,27/11/2017,Economy,Male,India,Abu Dhabi,01/01/1985,,,,,Converted,False,
17650,27/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,30/04/1986,,,,,Converted,False,
17651,27/11/2017,Economy,Male,U.A.E.,Dubai,21/11/1985,,,,,Converted,False,
17652,27/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,24/08/1991,27/11/2017,Business,8000.0,570.0,Converted,False,7430.0
17653,27/11/2017,Economy,Male,Pakistan,Abu Dhabi,14/09/1980,,,,,Converted,False,
17654,27/11/2017,Premium_Economy,Male,India,Dubai,04/12/1969,,,,,Converted,False,
17655,27/11/2017,Economy,Male,South Africa,Dubai,11/04/1972,,,,,Converted,False,
17656,27/11/2017,Business,Male,U.A.E.,Dubai,15/12/1973,,,,,Converted,False,
17657,27/11/2017,Business,Male,Saudi Arabia,Dubai,20/09/1968,,,,,Converted,False,
17658,27/11/2017,Premium_Economy,Male,U.A.E.,Abu Dhabi,07/01/1981,27/11/2017,Premium_Economy,5000.0,430.0,Converted,False,4570.0
17659,27/11/2017,Premium_Economy,Female,Philippines,Dubai,10/07/1988,,,,,Converted,False,
17660,27/11/2017,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,31/12/1979,,,,,Converted,False,
17661,27/11/2017,Premium_Economy,Female,U.A.E.,Abu Dhabi,10/05/1970,27/11/2017,Premium_Economy,5000.0,340.0,Converted,False,4660.0
17662,27/11/2017,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,03/04/1974,,,,,Converted,False,
17663,27/11/2017,Premium_Economy,Female,United Kingdom,Dubai,25/04/1956,27/11/2017,Premium_Economy,5000.0,440.0,Converted,False,4560.0
17664,27/11/2017,Economy,Male,India,Sharjah,26/08/1978,,,,,Converted,False,
17665,27/11/2017,Business,Male,U.A.E.,Abu Dhabi,31/05/1977,,,,,Converted,False,
17666,27/11/2017,Business,Female,Comoro,Ajman,29/09/1993,,,,,Converted,False,
17667,27/11/2017,Economy,Male,Egypt,Dubai,09/06/1987,,,,,Converted,False,
17668,27/11/2017,Business,Male,India,Dubai,10/04/1968,,,,,Converted,False,
17669,27/11/2017,Business,Male,U.A.E.,Abu Dhabi,24/05/1993,,,,,Converted,False,
17670,27/11/2017,Business,Male,Yemen,Abu Dhabi,09/07/1977,,,,,Converted,False,
17671,27/11/2017,Economy,Female,U.A.E.,Abu Dhabi,17/11/1980,27/11/2017,Economy,4000.0,800.0,Converted,False,3200.0
17672,28/11/2017,Premium_Economy,Male,U.A.E.,Abu Dhabi,10/06/1983,28/11/2017,Premium_Economy,5000.0,900.0,Converted,False,4100.0
17673,28/11/2017,Economy,Male,India,Sharjah,25/10/1978,,,,,Converted,False,
17674,28/11/2017,Economy,Female,Not Known,Ajman,01/02/1978,,,,,Converted,False,
17675,28/11/2017,Premium_Economy,Female,USA,Dubai,25/05/1994,,,,,Converted,False,
17676,28/11/2017,Business,Female,U.A.E.,Al-Ain,19/07/1974,,,,,Converted,False,
17677,28/11/2017,Economy,Male,India,Sharjah,18/12/1973,,,,,Converted,False,
17678,28/11/2017,Business,Male,U.A.E.,Umm Al Quwain,27/01/1976,,,,,Converted,False,
17679,28/11/2017,Premium_Economy,Female,Turkey,Dubai,27/01/1970,,,,,Converted,False,
17680,28/11/2017,Economy,Male,U.A.E.,Ras Al Khaimah,26/04/1992,,,,,Converted,False,
17681,28/11/2017,Business,Male,U.A.E.,Abu Dhabi,25/10/1970,28/11/2017,Business,8000.0,390.0,Converted,False,7610.0
17682,28/11/2017,Business,Male,U.A.E.,Sharjah,14/07/1999,,,,,Converted,False,
17683,28/11/2017,Premium_Economy,Male,U.A.E.,,01/10/1988,28/11/2017,Premium_Economy,5000.0,370.0,Converted,False,4630.0
17684,28/11/2017,Economy,Male,Not Known,Dubai,,,,,,Converted,False,
17685,28/11/2017,Premium_Economy,Male,Syria,Abu Dhabi,15/02/1987,,,,,Converted,False,
17686,28/11/2017,Premium_Economy,Male,Philippines,Dubai,25/06/1979,,,,,Converted,False,
17687,28/11/2017,Business,Male,U.A.E.,Fujairah,28/01/1987,,,,,Converted,False,
17688,28/11/2017,Business,Female,U.A.E.,Sharjah,31/05/1978,28/11/2017,Business,8000.0,150.0,Converted,False,7850.0
17689,28/11/2017,Premium_Economy,Female,Lebanon,Dubai,06/06/1976,28/11/2017,Premium_Economy,5000.0,440.0,Converted,False,4560.0
17690,28/11/2017,Premium_Economy,Female,U.A.E.,Abu Dhabi,28/02/1989,28/11/2017,Premium_Economy,5000.0,460.0,Converted,False,4540.0
17691,28/11/2017,Economy,Male,India,Dubai,01/05/1970,,,,,Converted,False,
17692,28/11/2017,Business,Male,U.A.E.,Abu Dhabi,05/01/1984,,,,,Converted,False,
17693,28/11/2017,Economy,Male,India,Fujairah,01/01/1989,,,,,Converted,False,
17694,28/11/2017,Economy,Female,U.A.E.,Dubai,01/01/1988,,,,,Converted,False,
17695,28/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,04/05/1995,,,,,Converted,False,
17696,28/11/2017,Business,Female,Morocco,Abu Dhabi,20/10/1983,,,,,Converted,False,
17697,28/11/2017,Business,Male,India,Dubai,09/10/1954,,,,,Converted,False,
17698,28/11/2017,Economy,Male,India,Abu Dhabi,07/10/1966,,,,,Converted,False,
17699,28/11/2017,Business,Male,U.A.E.,Abu Dhabi,12/06/1990,,,,,Converted,False,
17700,28/11/2017,Business,Male,India,Dubai,15/12/1969,28/11/2017,Business,8000.0,150.0,Converted,False,7850.0
17701,28/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,12/09/1980,,,,,Converted,False,
17702,28/11/2017,Premium_Economy,Male,India,Dubai,27/11/1953,28/11/2017,Premium_Economy,5000.0,290.0,Converted,False,4710.0
17703,28/11/2017,Business,Male,U.A.E.,Abu Dhabi,07/07/1981,,,,,Converted,False,
17704,28/11/2017,Economy,Male,U.A.E.,Dubai,16/11/1961,,,,,Converted,False,
17705,28/11/2017,Business,Male,U.A.E.,Al-Ain,27/01/1974,,,,,Converted,False,
17706,28/11/2017,Business,Male,Pakistan,Abu Dhabi,22/10/1974,,,,,Converted,False,
17707,28/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,04/10/1986,,,,,Converted,False,
17708,29/11/2017,Business,Female,India,Dubai,30/09/1980,29/11/2017,Business,8000.0,410.0,Converted,False,7590.0
17709,29/11/2017,Business,Male,U.A.E.,Abu Dhabi,29/06/1992,,,,,Converted,False,
17710,29/11/2017,Premium_Economy,Male,U.A.E.,Dubai,05/06/1980,,,,,Converted,False,
17711,29/11/2017,Economy,Male,Not Known,Al-Ain,,,,,,Converted,False,
17712,29/11/2017,Economy,Female,Not Known,Abu Dhabi,,,,,,Converted,False,
17713,29/11/2017,Business,Male,U.A.E.,Umm Al Quwain,02/12/1976,,,,,Converted,False,
17714,29/11/2017,Premium_Economy,Female,Jordan,Abu Dhabi,07/04/1989,,,,,Converted,False,
17715,29/11/2017,Business,Male,U.A.E.,Abu Dhabi,13/04/1981,,,,,Converted,False,
17716,29/11/2017,Business,Male,U.A.E.,Dubai,02/01/1974,,,,,Converted,False,
17717,29/11/2017,Economy,Male,Syria,Umm Al Quwain,11/06/1980,,,,,Converted,False,
17718,29/11/2017,Business,Male,U.A.E.,Abu Dhabi,26/06/1981,,,,,Converted,False,
17719,29/11/2017,Premium_Economy,Male,India,Dubai,09/06/1967,,,,,Converted,False,
17720,29/11/2017,Business,Male,U.A.E.,Dubai,07/07/1976,,,,,Converted,False,
17721,29/11/2017,Premium_Economy,Male,U.A.E.,Abu Dhabi,01/04/1989,,,,,Converted,False,
17722,29/11/2017,Economy,Male,China,Dubai,06/01/1992,29/11/2017,Economy,4000.0,280.0,Converted,False,3720.0
17723,29/11/2017,Business,Male,India,Sharjah,30/05/1973,29/11/2017,Business,8000.0,490.0,Converted,False,7510.0
17724,29/11/2017,Business,Female,Ukraine,Dubai,01/06/1987,,,,,Converted,False,
17725,29/11/2017,Business,Male,U.A.E.,Dubai,25/07/1982,,,,,Converted,False,
17726,29/11/2017,Business,Female,U.A.E.,Abu Dhabi,22/08/1982,,,,,Converted,False,
17727,29/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,16/01/1986,,,,,Converted,False,
17728,29/11/2017,Business,Male,U.A.E.,Dubai,20/06/1991,,,,,Converted,False,
17729,29/11/2017,Premium_Economy,Female,India,Dubai,24/06/1986,,,,,Converted,False,
17730,29/11/2017,Business,Male,U.A.E.,Abu Dhabi,17/09/1983,,,,,Converted,False,
17731,29/11/2017,Business,Male,India,Dubai,16/11/1973,,,,,Converted,False,
17732,29/11/2017,Business,Male,U.A.E.,Abu Dhabi,13/05/1978,,,,,Converted,False,
17733,29/11/2017,Economy,Male,U.A.E.,Sharjah,17/07/1963,,,,,Converted,False,
17734,29/11/2017,Economy,Male,Egypt,Abu Dhabi,12/02/1991,,,,,Converted,False,
17735,29/11/2017,Business,Male,Pakistan,Dubai,24/09/1982,,,,,Converted,False,
17736,29/11/2017,Business,Male,U.A.E.,Al-Ain,19/07/1975,,,,,Converted,False,
17737,29/11/2017,Premium_Economy,Male,Iraq,Dubai,,,,,,Converted,False,
17738,29/11/2017,Economy,Male,Egypt,Abu Dhabi,12/05/1982,29/11/2017,Economy,4000.0,350.0,Converted,False,3650.0
17739,29/11/2017,Economy,Female,U.A.E.,Dubai,20/10/1981,,,,,Converted,False,
17740,29/11/2017,Business,Male,U.A.E.,Ras Al Khaimah,10/11/1975,,,,,Converted,False,
17741,29/11/2017,Premium_Economy,Female,U.A.E.,Ras Al Khaimah,25/11/1989,,,,,Converted,False,
17742,29/11/2017,Business,Female,China,Dubai,12/09/1987,,,,,Converted,False,
17743,29/11/2017,Economy,Male,India,Dubai,09/10/1973,29/11/2017,Economy,4000.0,230.0,Converted,False,3770.0
17744,29/11/2017,Business,Male,Egypt,Dubai,14/01/1983,,,,,Converted,False,
17745,29/11/2017,Business,Male,India,Dubai,08/04/1975,29/11/2017,Business,8000.0,740.0,Converted,False,7260.0
17746,29/11/2017,Economy,Male,India,Dubai,17/02/1990,29/11/2017,Economy,4000.0,120.0,Converted,False,3880.0
17747,30/11/2017,Business,Male,India,,23/10/1968,30/11/2017,Business,8000.0,700.0,Converted,False,7300.0
17748,30/11/2017,Business,Male,Morocco,Dubai,13/09/1973,30/11/2017,Business,8000.0,430.0,Converted,False,7570.0
17749,30/11/2017,Economy,Female,Canada,Abu Dhabi,04/10/1992,,,,,Converted,False,
17750,30/11/2017,Premium_Economy,Female,Canada,Dubai,05/08/1966,30/11/2017,Premium_Economy,5000.0,140.0,Converted,False,4860.0
17751,30/11/2017,Business,Male,Not Known,Dubai,11/11/1978,,,,,Converted,False,
17752,30/11/2017,Economy,Male,India,Dubai,03/12/1972,,,,,Converted,False,
17753,30/11/2017,Economy,Male,Ukraine,Dubai,12/02/1990,,,,,Converted,False,
17754,30/11/2017,Economy,Male,Lebanon,Dubai,16/09/1978,,,,,Converted,False,
17755,30/11/2017,Business,Male,Pakistan,Dubai,24/03/1983,,,,,Converted,False,
17756,01/12/2017,Business,Female,U.A.E.,Sharjah,21/08/1973,,,,,Converted,False,
17757,01/12/2017,Business,Male,Denmark,Dubai,28/03/1973,,,,,Converted,False,
17758,01/12/2017,Premium_Economy,Male,India,Dubai,19/02/1982,,,,,Converted,False,
17759,01/12/2017,Economy,Male,Egypt,Dubai,26/08/1981,,,,,Converted,False,
17760,01/12/2017,Business,Male,United Kingdom,Dubai,31/10/1974,,,,,Converted,False,
17761,02/12/2017,Premium_Economy,Male,Jordan,Abu Dhabi,25/01/1986,,,,,Converted,False,
17762,02/12/2017,Economy,Male,United Kingdom,Dubai,07/12/1968,,,,,Converted,False,
17763,02/12/2017,Economy,Male,Syria,Dubai,22/02/1983,,,,,Converted,False,
17764,02/12/2017,Business,Male,Pakistan,Dubai,28/10/1966,,,,,Converted,False,
17765,03/12/2017,Premium_Economy,Female,Lebanon,Ajman,22/07/1984,,,,,Converted,False,
17766,03/12/2017,Premium_Economy,Male,Ethiopia,Ajman,13/03/1983,03/12/2017,Premium_Economy,5000.0,350.0,Converted,False,4650.0
17767,03/12/2017,Business,Male,U.A.E.,Sharjah,27/11/1973,,,,,Converted,False,
17768,03/12/2017,Business,Male,U.A.E.,,05/12/1974,,,,,Converted,False,
17769,03/12/2017,Business,Male,U.A.E.,Abu Dhabi,12/05/1971,03/12/2017,Business,8000.0,900.0,Converted,False,7100.0
17770,03/12/2017,Business,Male,Andorra,Dubai,,,,,,Converted,False,
17771,03/12/2017,Business,Male,U.A.E.,Ras Al Khaimah,10/08/1982,,,,,Converted,False,
17772,03/12/2017,Business,Male,U.A.E.,Fujairah,25/12/1971,,,,,Converted,False,
17773,03/12/2017,Premium_Economy,Male,U.A.E.,Dubai,21/05/1946,03/12/2017,Premium_Economy,5000.0,240.0,Converted,False,4760.0
17774,03/12/2017,Economy,Male,Egypt,Sharjah,19/10/1968,03/12/2017,Economy,4000.0,230.0,Converted,False,3770.0
17775,03/12/2017,Economy,Male,Egypt,Dubai,03/10/1983,03/12/2017,Economy,4000.0,120.0,Converted,False,3880.0
17776,03/12/2017,Premium_Economy,Male,Egypt,Sharjah,14/12/1977,03/12/2017,Premium_Economy,5000.0,300.0,Converted,False,4700.0
17777,03/12/2017,Business,Male,U.A.E.,Abu Dhabi,10/02/1985,,,,,Converted,False,
17778,03/12/2017,Business,Male,Pakistan,Dubai,,,,,,Converted,False,
17779,03/12/2017,Business,Male,U.A.E.,Abu Dhabi,10/04/1982,,,,,Converted,False,
17780,03/12/2017,Economy,Male,U.A.E.,Ras Al Khaimah,07/05/1981,,,,,Converted,False,
17781,03/12/2017,Premium_Economy,Male,India,Abu Dhabi,15/09/1967,,,,,Converted,False,
17782,03/12/2017,Economy,Female,U.A.E.,Umm Al Quwain,04/07/1980,,,,,Converted,False,
17783,03/12/2017,Economy,Male,Syria,Dubai,10/07/1980,,,,,Converted,False,
17784,03/12/2017,Premium_Economy,Female,Palestinian,Abu Dhabi,23/01/1985,,,,,Converted,False,
17785,03/12/2017,Business,Male,United Kingdom,Abu Dhabi,06/02/1972,,,,,Converted,False,
17786,03/12/2017,Economy,Male,India,Dubai,08/08/1966,03/12/2017,Economy,4000.0,230.0,Converted,False,3770.0
17787,03/12/2017,Economy,Male,Iran,Ajman,10/12/1964,03/12/2017,Economy,4000.0,330.0,Converted,False,3670.0
17788,03/12/2017,Business,Male,U.A.E.,Dubai,18/03/1977,,,,,Converted,False,
17789,03/12/2017,Business,Male,India,Ajman,26/04/1971,,,,,Converted,False,
17790,03/12/2017,Business,Male,U.A.E.,Dubai,,,,,,Converted,False,
17791,03/12/2017,Business,Male,U.A.E.,Abu Dhabi,13/04/1989,,,,,Converted,False,
17792,03/12/2017,Business,Male,U.A.E.,Fujairah,21/02/1980,,,,,Converted,False,
17793,03/12/2017,Premium_Economy,Male,India,Dubai,11/03/1978,,,,,Converted,False,
17794,03/12/2017,Premium_Economy,Female,Iraq,Abu Dhabi,05/09/1946,,,,,Converted,False,
17795,03/12/2017,Premium_Economy,Male,Comoro,Ras Al Khaimah,22/12/1958,,,,,Converted,False,
17796,03/12/2017,Economy,Male,Palestinian,Ajman,27/09/1961,,,,,Converted,False,
17797,03/12/2017,Economy,Male,U.A.E.,Al-Ain,30/05/1979,03/12/2017,Economy,4000.0,170.0,Converted,False,3830.0
17798,03/12/2017,Economy,Male,Philippines,Dubai,08/04/1992,03/12/2017,Economy,4000.0,250.0,Converted,False,3750.0
17799,03/12/2017,Business,Male,Bangladesh,Sharjah,17/01/1961,03/12/2017,Business,8000.0,550.0,Converted,False,7450.0
17800,03/12/2017,Premium_Economy,Male,India,Dubai,07/02/1982,03/12/2017,Premium_Economy,5000.0,800.0,Converted,False,4200.0
17801,03/12/2017,Business,Male,U.A.E.,Dubai,09/05/1988,,,,,Converted,False,
17802,03/12/2017,Economy,Female,Yemen,Abu Dhabi,08/02/1993,,,,,Converted,False,
17803,03/12/2017,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,20/01/1974,03/12/2017,Premium_Economy,5000.0,350.0,Converted,False,4650.0
17804,03/12/2017,Economy,Male,Egypt,Dubai,20/04/1986,,,,,Converted,False,
17805,03/12/2017,Business,Male,India,Dubai,12/06/1979,,,,,Converted,False,
17806,03/12/2017,Economy,Male,U.A.E.,Abu Dhabi,16/04/1971,,,,,Converted,False,
17807,03/12/2017,Premium_Economy,Female,India,Dubai,,,,,,Converted,False,
17808,03/12/2017,Business,Female,U.A.E.,Abu Dhabi,07/06/1986,03/12/2017,Business,8000.0,190.0,Converted,False,7810.0
17809,03/12/2017,Economy,Female,U.A.E.,Abu Dhabi,23/11/1981,,,,,Converted,False,
17810,03/12/2017,Premium_Economy,Male,India,Dubai,12/07/1985,03/12/2017,Premium_Economy,5000.0,270.0,Converted,False,4730.0
17811,03/12/2017,Business,Male,Egypt,Abu Dhabi,06/05/1987,,,,,Converted,False,
17812,03/12/2017,Business,Male,U.A.E.,Sharjah,26/11/1980,03/12/2017,Business,8000.0,710.0,Converted,False,7290.0
17813,03/12/2017,Business,Male,USA,Dubai,23/04/1987,,,,,Converted,False,
17814,03/12/2017,Economy,Male,India,Dubai,24/11/1986,,,,,Converted,False,
17815,03/12/2017,Business,Female,U.A.E.,Dubai,20/06/1984,03/12/2017,Business,8000.0,510.0,Converted,False,7490.0
17816,03/12/2017,Business,Male,U.A.E.,Fujairah,02/05/1958,,,,,Converted,False,
17817,03/12/2017,Business,Male,U.A.E.,Al-Ain,17/06/1990,,,,,Converted,False,
17818,03/12/2017,Economy,Female,U.A.E.,Abu Dhabi,31/01/1983,,,,,Converted,False,
17819,03/12/2017,Business,Male,Dominica,Ajman,27/10/1984,03/12/2017,Business,8000.0,390.0,Converted,False,7610.0
17820,03/12/2017,Economy,Male,Egypt,Al-Ain,24/07/1986,03/12/2017,Economy,4000.0,330.0,Converted,False,3670.0
17821,03/12/2017,Premium_Economy,Female,U.A.E.,Ajman,11/10/1955,03/12/2017,Premium_Economy,5000.0,600.0,Converted,False,4400.0
17822,03/12/2017,Business,Male,U.A.E.,Fujairah,24/01/1972,,,,,Converted,False,
17823,03/12/2017,Economy,Male,India,Dubai,15/04/1974,,,,,Converted,False,
17824,03/12/2017,Economy,Male,India,Al-Ain,03/03/1990,03/12/2017,Economy,4000.0,0.0,Converted,False,4000.0
17825,03/12/2017,Business,Male,U.A.E.,Abu Dhabi,21/12/1981,,,,,Converted,False,
17826,03/12/2017,Business,Male,Jordan,Abu Dhabi,13/07/1985,,,,,Converted,False,
17827,03/12/2017,Business,Male,Egypt,Dubai,22/05/1974,,,,,Converted,False,
17828,03/12/2017,Economy,Male,Syria,Dubai,12/01/1982,,,,,Converted,False,
17829,03/12/2017,Economy,Female,U.A.E.,Abu Dhabi,06/01/1981,03/12/2017,Economy,4000.0,290.0,Converted,False,3710.0
17830,03/12/2017,Business,Male,U.A.E.,Dubai,15/03/1979,,,,,Converted,False,
17831,03/12/2017,Business,Male,U.A.E.,Ajman,08/10/1950,,,,,Converted,False,
17832,03/12/2017,Business,Male,Pakistan,Dubai,24/07/1979,03/12/2017,Business,8000.0,280.0,Converted,False,7720.0
17833,03/12/2017,Premium_Economy,Female,Sudan,Sharjah,25/03/1967,03/12/2017,Premium_Economy,5000.0,460.0,Converted,False,4540.0
17834,03/12/2017,Economy,Male,Egypt,Dubai,31/08/1958,,,,,Converted,False,
17835,03/12/2017,Business,Male,U.A.E.,Abu Dhabi,11/09/1967,03/12/2017,Business,8000.0,460.0,Converted,False,7540.0
17836,03/12/2017,Premium_Economy,Male,India,Dubai,04/04/1966,,,,,Converted,False,
17837,03/12/2017,Business,Male,Pakistan,Dubai,22/06/1970,,,,,Converted,False,
17838,04/12/2017,Economy,Male,Egypt,Abu Dhabi,04/11/1980,,,,,Converted,False,
17839,04/12/2017,Business,Male,U.A.E.,Dubai,29/02/1980,,,,,Converted,False,
17840,04/12/2017,Business,Male,U.A.E.,Abu Dhabi,13/08/1977,,,,,Converted,False,
17841,04/12/2017,Economy,Male,U.A.E.,Ras Al Khaimah,19/07/1990,,,,,Converted,False,
17842,04/12/2017,Premium_Economy,Male,Kenya,Dubai,01/08/1979,,,,,Converted,False,
17843,04/12/2017,Premium_Economy,Male,Jordan,Dubai,23/03/1979,,,,,Converted,False,
17844,04/12/2017,Premium_Economy,Male,India,Dubai,14/04/1978,04/12/2017,Premium_Economy,5000.0,200.0,Converted,False,4800.0
17845,04/12/2017,Economy,Male,Egypt,Sharjah,26/12/1987,,,,,Converted,False,
17846,04/12/2017,Business,Male,U.A.E.,Al-Ain,30/08/1981,04/12/2017,Business,8000.0,350.0,Converted,False,7650.0
17847,04/12/2017,Economy,Male,India,Dubai,19/02/1989,,,,,Converted,False,
17848,04/12/2017,Economy,Male,India,Abu Dhabi,10/06/1986,,,,,Converted,False,
17849,04/12/2017,Business,Male,U.A.E.,Ras Al Khaimah,09/09/1991,,,,,Converted,False,
17850,04/12/2017,Business,Male,U.A.E.,Dubai,19/01/1990,,,,,Converted,False,
17851,04/12/2017,Economy,Male,Morocco,Dubai,01/11/1983,,,,,Converted,False,
17852,04/12/2017,Premium_Economy,Male,India,Dubai,13/10/1985,,,,,Converted,False,
17853,04/12/2017,Economy,Male,Syria,Abu Dhabi,10/04/1984,,,,,Converted,False,
17854,04/12/2017,Premium_Economy,Female,U.A.E.,Abu Dhabi,19/07/1991,,,,,Converted,False,
17855,04/12/2017,Economy,Male,India,Dubai,11/05/1996,,,,,Converted,False,
17856,04/12/2017,Premium_Economy,Male,India,Abu Dhabi,01/07/1987,,,,,Converted,False,
17857,04/12/2017,Premium_Economy,Male,India,Dubai,05/12/1966,,,,,Converted,False,
17858,04/12/2017,Premium_Economy,Male,U.A.E.,Ajman,06/11/1980,,,,,Converted,False,
17859,04/12/2017,Business,Male,Not Known,Dubai,,,,,,Converted,False,
17860,04/12/2017,Economy,Male,India,Dubai,07/10/1988,,,,,Converted,False,
17861,04/12/2017,Economy,Male,Egypt,Dubai,27/05/1983,04/12/2017,Economy,4000.0,270.0,Converted,False,3730.0
17862,04/12/2017,Business,Male,U.A.E.,Al-Ain,15/05/1996,,,,,Converted,False,
17863,04/12/2017,Economy,Male,Uzbekistan,Dubai,12/01/1982,04/12/2017,Economy,4000.0,370.0,Converted,False,3630.0
17864,04/12/2017,Business,Male,India,Dubai,03/04/1966,,,,,Converted,False,
17865,04/12/2017,Economy,Male,U.A.E.,Khorfakan,02/04/1971,04/12/2017,Economy,4000.0,200.0,Converted,False,3800.0
17866,04/12/2017,Economy,Male,U.A.E.,Dubai,,,,,,Converted,False,
17867,04/12/2017,Business,Male,Croatia,Abu Dhabi,30/03/1975,,,,,Converted,False,
17868,04/12/2017,Premium_Economy,Male,India,Dubai,31/10/1993,,,,,Converted,False,
17869,04/12/2017,Economy,Male,Egypt,Abu Dhabi,29/07/1980,,,,,Converted,False,
17870,04/12/2017,Economy,Male,Not Known,Ras Al Khaimah,,,,,,Converted,False,
17871,04/12/2017,Business,Male,India,Dubai,15/12/1965,04/12/2017,Business,8000.0,670.0,Converted,False,7330.0
17872,04/12/2017,Business,Female,U.A.E.,Abu Dhabi,06/10/1982,,,,,Converted,False,
17873,04/12/2017,Economy,Male,India,Dubai,,,,,,Converted,False,
17874,04/12/2017,Economy,Female,Tunisia,Dubai,,,,,,Converted,False,
17875,04/12/2017,Business,Male,U.A.E.,Ras Al Khaimah,03/11/1994,,,,,Converted,False,
17876,04/12/2017,Economy,Male,India,Abu Dhabi,25/08/1986,,,,,Converted,False,
17877,04/12/2017,Business,Male,U.A.E.,Abu Dhabi,04/03/1968,,,,,Converted,False,
17878,04/12/2017,Business,Male,Saudi Arabia,Dubai,29/08/1971,,,,,Converted,False,
