,event_date,event_timestamp,event_name,event_previous_timestamp,event_value_in_usd,event_bundle_sequence_id,event_server_timestamp_offset,user_id,user_pseudo_id,user_first_touch_timestamp,user_ltv,stream_id,platform,event_dimensions,ecommerce,ga_session_number,engaged_session_event,firebase_event_origin,ga_session_id,firebase_conversion,session_engaged,privacy_info_analytics_storage,privacy_info_ads_storage,privacy_info_uses_transient_token,skywards_id,skywards_tier,first_open_time,location_service_status,device_category,device_mobile_brand_name,device_mobile_model_name,device_mobile_marketing_name,device_mobile_os_hardware_model,device_operating_system,device_operating_system_version,device_vendor_id,device_advertising_id,device_language,device_is_limited_ad_tracking,device_time_zone_offset_seconds,device_browser,device_browser_version,device_web_info,geo_continent,geo_country,geo_region,geo_city,geo_sub_continent,geo_metro,app_info_id,app_info_version,app_info_install_store,app_info_firebase_app_id,app_info_install_source,traffic_source_name,traffic_source_medium,traffic_source_source,firebase_screen_id,firebase_screen,entrances,firebase_previous_id,firebase_previous_screen,firebase_screen_class,firebase_previous_class,engagement_time_msec,item_name,item_id,content_type,screen_name,previous_os_version,previous_first_open_count,update_with_analytics,merchant_category,merchant_name,merchant_location
226,20230101,1672543154381003,screen_view,1672543154362003,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,7306690317569069266,My Profile,MyProfileViewController,LoginViewController,,,,,,,,,,,
227,20230101,1672543154384004,select_content,,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,,,MyProfileViewController,,,Location:On,Location:On,toggle,My Profile,,,,,,
228,20230101,1672543161992005,select_content,1672543154384005,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,,,MyProfileViewController,,,Skywards Everyday Statement,Skywards Everyday Statement,link,My Profile,,,,,,
229,20230101,1672543162547006,user_engagement,1672543154362006,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,,,MyProfileViewController,,8185,,,,,,,,,,
230,20230101,1672543162550007,screen_view,1672543154381007,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069268,,,7306690317569069267,,StatementsViewController,MyProfileViewController,,,,,,,,,,,
231,20230101,1672543163345008,screen_view,1672543162550008,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069269,Skywards Everyday Statement:No transactions yet,,7306690317569069268,,LoginViewController,StatementsViewController,,,,,,,,,,,
232,20230101,1672543163929009,user_engagement,1672543162547009,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069269,Skywards Everyday Statement:No transactions yet,,,,LoginViewController,,1381,,,,,,,,,,
233,20230101,1672543163929010,screen_view,1672543163345010,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069270,My Profile,,7306690317569069269,Skywards Everyday Statement:No transactions yet,LoginViewController,LoginViewController,,,,,,,,,,,
234,20230101,1672543164482011,screen_view,1672543163929011,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,7306690317569069270,My Profile,MyProfileViewController,LoginViewController,,,,,,,,,,,
235,20230101,1672543167473012,select_content,1672543161992012,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,,,MyProfileViewController,,,Skywards Everyday Statement,Skywards Everyday Statement,link,My Profile,,,,,,
236,20230101,1672543167955014,screen_view,1672543164482014,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069271,Skywards Everyday Statement:No transactions yet,,7306690317569069267,,LoginViewController,MyProfileViewController,,,,,,,,,,,
237,20230101,1672543167956013,user_engagement,1672543163929013,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,,,MyProfileViewController,,4026,,,,,,,,,,
238,20230101,1672543168028015,screen_view,1672543167955015,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069272,,,7306690317569069271,Skywards Everyday Statement:No transactions yet,StatementsViewController,LoginViewController,,,,,,,,,,,
239,20230101,1672543173849016,user_engagement,1672543167956016,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069272,,,,,StatementsViewController,,5893,,,,,,,,,,
240,20230101,1672543173849017,screen_view,1672543168028017,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069273,My Profile,,7306690317569069272,,LoginViewController,StatementsViewController,,,,,,,,,,,
241,20230101,1672543174393018,screen_view,1672543173849018,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,7306690317569069273,My Profile,MyProfileViewController,LoginViewController,,,,,,,,,,,
242,20230101,1672543180035019,select_content,1672543167473019,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,,,MyProfileViewController,,,Useful Information:Contact Us,Useful Information:Contact Us,link,My Profile,,,,,,
243,20230101,1672543180035020,user_engagement,1672543173849020,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069267,,,,,MyProfileViewController,,6186,,,,,,,,,,
244,20230101,1672543180035021,screen_view,1672543174393021,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069274,Contact Us,,7306690317569069267,,LoginViewController,MyProfileViewController,,,,,,,,,,,
245,20230101,1672543180270022,user_engagement,1672543180035022,,5,407784,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069274,Contact Us,,,,LoginViewController,,234,,,,,,,,,,
246,20230101,1672543194537000,user_engagement,1672543180270000,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069274,Contact Us,,,,LoginViewController,,7892,,,,,,,,,,
247,20230101,1672543194537001,screen_view,1672543180035001,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069275,Categories,,7306690317569069274,Contact Us,LoginViewController,LoginViewController,,,,,,,,,,,
248,20230101,1672543194573002,screen_view,1672543194537002,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069276,,,7306690317569069275,Categories,CategoriesViewController,LoginViewController,,,,,,,,,,,
249,20230101,1672543195519003,screen_view,1672543194573003,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069277,,,7306690317569069276,,PopupViewcontroller,CategoriesViewController,,,,,,,,,,,
250,20230101,1672543197552004,user_engagement,1672543194537004,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069277,,,,,PopupViewcontroller,,3015,,,,,,,,,,
251,20230101,1672543197554005,screen_view,1672543195519005,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069276,,,7306690317569069277,,CategoriesViewController,PopupViewcontroller,,,,,,,,,,,
252,20230101,1672543198020006,screen_view,1672543197554006,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069278,,,7306690317569069276,,UIAlertController,CategoriesViewController,,,,,,,,,,,
253,20230101,1672543205771007,user_engagement,1672543197552007,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069278,,,,,UIAlertController,,8218,,,,,,,,,,
254,20230101,1672543205772008,screen_view,1672543198020008,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069276,,,7306690317569069278,,CategoriesViewController,UIAlertController,,,,,,,,,,,
255,20230101,1672543212284009,select_content,1672543180035009,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069276,,,,,CategoriesViewController,,,Search,Search,topnavigation_icon,Categories,,,,,,
256,20230101,1672543212339010,user_engagement,1672543205771010,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069276,,,,,CategoriesViewController,,6568,,,,,,,,,,
257,20230101,1672543212339011,screen_view,1672543205772011,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069279,Search sponsor,,7306690317569069276,,LoginViewController,CategoriesViewController,,,,,,,,,,,
258,20230101,1672543212854012,screen_view,1672543212339012,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069280,,,7306690317569069279,Search sponsor,SponsorSearchViewController,LoginViewController,,,,,,,,,,,
259,20230101,1672543216182013,user_engagement,1672543212339013,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069280,,,,,SponsorSearchViewController,,3842,,,,,,,,,,
260,20230101,1672543216182014,screen_view,1672543212854014,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069281,Categories,,7306690317569069280,,LoginViewController,SponsorSearchViewController,,,,,,,,,,,
261,20230101,1672543216446015,screen_view,1672543216182015,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069276,,,7306690317569069281,Categories,CategoriesViewController,LoginViewController,,,,,,,,,,,
262,20230101,1672543217791016,user_engagement,1672543216182016,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069276,,,,,CategoriesViewController,,1609,,,,,,,,,,
263,20230101,1672543217791017,screen_view,1672543216446017,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069282,Home,,7306690317569069276,,LoginViewController,CategoriesViewController,,,,,,,,,,,
264,20230101,1672543217863018,screen_view,1672543217791018,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,auto,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069265,,,7306690317569069282,Home,HomeViewController,LoginViewController,,,,,,,,,,,
265,20230101,1672543233313019,select_content,1672543212284019,,6,292833,,DF5DAE4D9117463F9B746A694D622A95,1672543117387000,,1653913388,IOS,,,1,1,app,1672543117,,,Yes,Yes,No,46302433,BLUE,1672545600000,On,mobile,Apple,iPhone 12 mini,,"iPhone13,1",iOS,iOS 16.2,CC04C675-789C-4351-A8D5-BD5E93EBF1DF,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),7306690317569069265,,,,,HomeViewController,,,Map,Map,topnavigation_icon,Home,,,,,,
